joueur_id,team_id,equipe,nom,prenom,nom_complet,date_naissance,nationalite,position,numero_maillot,derniere_maj
111622,792,Sweden,,,Alexander Bernhardsson,1998-09-08,Sweden,Offence,,2026-06-19 16:50:34
166376,792,Sweden,,,Anthony Elanga,2002-04-27,Sweden,Offence,,2026-06-19 16:50:34
120246,798,Czechia,,,Jindřich Staněk,1996-04-27,Czech Republic,Goalkeeper,,2026-06-19 16:50:41
136350,798,Czechia,,,Matej Kovar,2000-05-17,Czech Republic,Goalkeeper,,2026-06-19 16:50:41
146753,798,Czechia,,,Lukáš Horníček,2002-07-13,Czech Republic,Goalkeeper,,2026-06-19 16:50:41
62536,798,Czechia,,,Jaroslav Zelený,1992-08-20,Czech Republic,Defence,,2026-06-19 16:50:41
62631,798,Czechia,,,Vladimir Coufal,1992-08-22,Czech Republic,Defence,,2026-06-19 16:50:41
62769,798,Czechia,,,Tomáš Holeš,1993-03-31,Czech Republic,Defence,,2026-06-19 16:50:41
127813,798,Czechia,,,David Zima,2000-11-08,Czech Republic,Defence,,2026-06-19 16:50:41
146716,798,Czechia,,,David Jurásek,2000-08-07,Czech Republic,Defence,,2026-06-19 16:50:41
188239,798,Czechia,,,Robin Hranac,2000-01-29,Czech Republic,Defence,,2026-06-19 16:50:41
254530,798,Czechia,,,Štěpán Chaloupek,2003-03-08,Czech Republic,Defence,,2026-06-19 16:50:41
1878,798,Czechia,,,Ladislav Krejčí,1999-04-20,Czech Republic,Midfield,,2026-06-19 16:50:41
6556,798,Czechia,,,Vladimír Darida,1990-08-08,Czech Republic,Midfield,,2026-06-19 16:50:41
15742,798,Czechia,,,Tomáš Souček,1995-02-27,Czech Republic,Midfield,,2026-06-19 16:50:41
62821,798,Czechia,,,David Douděra,1998-05-31,Czech Republic,Midfield,,2026-06-19 16:50:41
67970,798,Czechia,,,Michal Sadílek,1999-05-31,Czech Republic,Midfield,,2026-06-19 16:50:41
120279,798,Czechia,,,Lukáš Provod,1996-10-23,Czech Republic,Midfield,,2026-06-19 16:50:41
121312,798,Czechia,,,Pavel Šulc,2000-12-29,Czech Republic,Midfield,,2026-06-19 16:50:41
145322,798,Czechia,,,Lukáš Červ,2001-04-10,Czech Republic,Midfield,,2026-06-19 16:50:41
154082,798,Czechia,,,Denis Višinský,2003-03-21,Czech Republic,Midfield,,2026-06-19 16:50:41
269966,798,Czechia,,,Alexandr Sojka,2003-04-02,Czech Republic,Midfield,,2026-06-19 16:50:41
293648,798,Czechia,,,Hugo Sochůrek,2008-06-07,Czech Republic,Midfield,,2026-06-19 16:50:41
1826,798,Czechia,,,Patrik Schick,1996-01-24,Czech Republic,Offence,,2026-06-19 16:50:41
16396,798,Czechia,,,Tomáš Chorý,1995-01-26,Czech Republic,Offence,,2026-06-19 16:50:41
62726,798,Czechia,,,Jan Kuchta,1997-01-08,Czech Republic,Offence,,2026-06-19 16:50:41
99042,798,Czechia,,,Adam Hložek,2002-07-25,Czech Republic,Offence,,2026-06-19 16:50:41
99752,798,Czechia,,,Mojmír Chytil,1999-04-29,Czech Republic,Offence,,2026-06-19 16:50:41
3548,799,Croatia,,,Dominik Livaković,1995-01-09,Croatia,Goalkeeper,,2026-06-19 16:50:48
16577,799,Croatia,,,Ivor Pandur,2000-03-25,Croatia,Goalkeeper,,2026-06-19 16:50:48
67883,799,Croatia,,,Dominik Kotarski,2000-02-10,Croatia,Goalkeeper,,2026-06-19 16:50:48
10206,799,Croatia,,,Duje Ćaleta-Car,1996-09-17,Croatia,Defence,,2026-06-19 16:50:48
15110,799,Croatia,,,Marin Pongračić,1997-09-11,Croatia,Defence,,2026-06-19 16:50:48
74268,799,Croatia,,,Martin Erlic,1998-01-24,Croatia,Defence,,2026-06-19 16:50:48
122188,799,Croatia,,,Josip Stanišić,2000-04-02,Croatia,Defence,,2026-06-19 16:50:48
122266,799,Croatia,,,Joško Gvardiol,2002-01-23,Croatia,Defence,,2026-06-19 16:50:48
134835,799,Croatia,,,Josip Šutalo,2000-02-28,Croatia,Defence,,2026-06-19 16:50:48
216835,799,Croatia,,,Luka Vušković,2007-02-24,Croatia,Defence,,2026-06-19 16:50:48
43,799,Croatia,,,Luka Modrić,1985-09-09,Croatia,Midfield,,2026-06-19 16:50:48
65,799,Croatia,,,Mateo Kovačić,1994-05-06,Croatia,Midfield,,2026-06-19 16:50:48
3553,799,Croatia,,,Mario Pašalić,1995-02-09,Croatia,Midfield,,2026-06-19 16:50:48
7843,799,Croatia,,,Nikola Vlašić,1997-10-04,Croatia,Midfield,,2026-06-19 16:50:48
23135,799,Croatia,,,Nikola Moro,1998-03-12,Croatia,Midfield,,2026-06-19 16:50:48
23222,799,Croatia,,,Kristijan Jakić,1997-05-14,Croatia,Midfield,,2026-06-19 16:50:48
82516,799,Croatia,,,Luka Sučić,2002-09-08,Croatia,Midfield,,2026-06-19 16:50:48
154013,799,Croatia,,,Petar Sucic,2003-10-25,Croatia,Midfield,,2026-06-19 16:50:48
156912,799,Croatia,,,Martin Baturina,2003-02-16,Croatia,Midfield,,2026-06-19 16:50:48
216138,799,Croatia,,,Toni Fruk,2001-03-09,Croatia,Midfield,,2026-06-19 16:50:48
318,799,Croatia,,,Andrej Kramarić,1991-06-19,Croatia,Offence,,2026-06-19 16:50:48
2004,799,Croatia,,,Ivan Perišić,1989-02-02,Croatia,Offence,,2026-06-19 16:50:48
2237,799,Croatia,,,Ante Budimir,1991-07-22,Croatia,Offence,,2026-06-19 16:50:48
56589,799,Croatia,,,Petar Musa,1998-03-04,Croatia,Offence,,2026-06-19 16:50:48
150052,799,Croatia,,,Marco Pašalić,2000-09-14,Croatia,Offence,,2026-06-19 16:50:48
156629,799,Croatia,,,Igor Matanovic,2003-03-31,Croatia,Offence,,2026-06-19 16:50:48
3561,801,Saudi Arabia,,,Mohammed Al Owais,1991-10-10,Saudi Arabia,Goalkeeper,,2026-06-19 16:50:54
233580,801,Saudi Arabia,,,Nawaf Al Aqidi,2000-05-10,Saudi Arabia,Goalkeeper,,2026-06-19 16:50:54
249787,801,Saudi Arabia,,,Ahmed Al Kassar,1991-05-08,Saudi Arabia,Goalkeeper,,2026-06-19 16:50:54
103094,801,Saudi Arabia,,,Abdulelah Al Amri,1997-01-15,Saudi Arabia,Defence,,2026-06-19 16:50:54
129098,801,Saudi Arabia,,,Saud Abdulhamid,1999-07-18,Saudi Arabia,Defence,,2026-06-19 16:50:54
132018,801,Saudi Arabia,,,Ali Lajami,1996-04-24,Saudi Arabia,Defence,,2026-06-19 16:50:54
244368,801,Saudi Arabia,,,Hassan Al Tambakti,1999-02-09,Saudi Arabia,Defence,,2026-06-19 16:50:54
244552,801,Saudi Arabia,,,Hassan Kadesh,1992-09-27,Saudi Arabia,Defence,,2026-06-19 16:50:54
253246,801,Saudi Arabia,,,Moteb Al Harbi,2000-02-20,Saudi Arabia,Defence,,2026-06-19 16:50:54
295325,801,Saudi Arabia,,,Ali Majrashi,1999-10-01,Saudi Arabia,Defence,,2026-06-19 16:50:54
295850,801,Saudi Arabia,,,Jehad Thakri,2001-07-21,Saudi Arabia,Defence,,2026-06-19 16:50:54
295852,801,Saudi Arabia,,,Nawaf Boushal,1999-09-16,Saudi Arabia,Defence,,2026-06-19 16:50:54
3574,801,Saudi Arabia,,,Salem Al Dawsari,1991-08-19,Saudi Arabia,Midfield,,2026-06-19 16:50:54
3583,801,Saudi Arabia,,,Abdullah Al Khaibari,1996-08-16,Saudi Arabia,Midfield,,2026-06-19 16:50:54
166119,801,Saudi Arabia,,,Nasser Al Dawsari,1998-12-19,Saudi Arabia,Midfield,,2026-06-19 16:50:54
189703,801,Saudi Arabia,,,Ayman Yahya,2001-05-14,Saudi Arabia,Midfield,,2026-06-19 16:50:54
248781,801,Saudi Arabia,,,Musab Al Juwayr,2003-06-20,Saudi Arabia,Midfield,,2026-06-19 16:50:54
248783,801,Saudi Arabia,,,Mohammed Kanno,1994-09-22,Saudi Arabia,Midfield,,2026-06-19 16:50:54
295324,801,Saudi Arabia,,,Ziyad Al-Johani,2001-11-11,Saudi Arabia,Midfield,,2026-06-19 16:50:54
295849,801,Saudi Arabia,,,Mohammed Abu Al Shamat,2002-08-11,Saudi Arabia,Midfield,,2026-06-19 16:50:54
295851,801,Saudi Arabia,,,Alaa Al Hejji,1995-12-03,Saudi Arabia,Midfield,,2026-06-19 16:50:54
114373,801,Saudi Arabia,,,Sultan Mandash,1994-10-17,Saudi Arabia,Offence,,2026-06-19 16:50:54
166114,801,Saudi Arabia,,,Saleh Al Shehri,1993-11-01,Saudi Arabia,Offence,,2026-06-19 16:50:54
189799,801,Saudi Arabia,,,Abdullah Al-Hamdan,1999-09-12,Saudi Arabia,Offence,,2026-06-19 16:50:54
244411,801,Saudi Arabia,,,Khalid Al Ghannam,2000-11-07,Saudi Arabia,Offence,,2026-06-19 16:50:54
249786,801,Saudi Arabia,,,Firas Al Brikan,2000-05-14,Saudi Arabia,Offence,,2026-06-19 16:50:54
99393,802,Tunisia,,,Aymen Dahmen,1997-01-28,Tunisia,Goalkeeper,,2026-06-19 16:51:01
295200,802,Tunisia,,,Sabri Ben Hessen,1996-06-13,Tunisia,Goalkeeper,,2026-06-19 16:51:01
295202,802,Tunisia,,,Abdelmouhib Chamakh,2001-08-25,Tunisia,Goalkeeper,,2026-06-19 16:51:01
3595,802,Tunisia,,,Dylan Bronn,1995-06-19,Tunisia,Defence,,2026-06-19 16:51:01
99394,802,Tunisia,,,Ali El Abdi,1993-12-20,Tunisia,Defence,,2026-06-19 16:51:01
99799,802,Tunisia,,,Yan Valery,1999-02-22,Tunisia,Defence,,2026-06-19 16:51:01
130471,802,Tunisia,,,Mortadha Ben Ouanes,1994-07-02,Tunisia,Defence,,2026-06-19 16:51:01
144669,802,Tunisia,,,Omar Rekik,2001-12-20,Tunisia,Defence,,2026-06-19 16:51:01
173578,802,Tunisia,,,Yassine Chikhaoui,2004-06-09,,Defence,,2026-06-19 16:51:01
177695,802,Tunisia,,,Montassar Talbi,1998-05-26,Tunisia,Defence,,2026-06-19 16:51:01
189007,802,Tunisia,,,Moutaz Neffati,2004-09-04,Tunisia,Defence,,2026-06-19 16:51:01
273918,802,Tunisia,,,Mohamed Amine Ben Hamida,1995-12-15,Tunisia,Defence,,2026-06-19 16:51:01
285769,802,Tunisia,,,Adem Arous,2004-07-17,Tunisia,Defence,,2026-06-19 16:51:01
3608,802,Tunisia,,,Ellyes Skhiri,1995-05-10,Tunisia,Midfield,,2026-06-19 16:51:01
6657,802,Tunisia,,,Rani Khedira,1994-01-27,Tunisia,Midfield,,2026-06-19 16:51:01
141826,802,Tunisia,,,Anis Ben Slimane,2001-03-16,Tunisia,Midfield,,2026-06-19 16:51:01
161414,802,Tunisia,,,Ismaël Gharbi,2004-04-10,Tunisia,Midfield,,2026-06-19 16:51:01
169325,802,Tunisia,,,Hannibal Mejbri,2003-01-21,Tunisia,Midfield,,2026-06-19 16:51:01
171368,802,Tunisia,,,Elias Achouri,1999-02-10,Tunisia,Midfield,,2026-06-19 16:51:01
172854,802,Tunisia,,,Hadj Mahmoud,2000-04-24,Tunisia,Midfield,,2026-06-19 16:51:01
95125,802,Tunisia,,,Sebastian Tounekti,2002-07-13,Tunisia,Offence,,2026-06-19 16:51:01
97476,802,Tunisia,,,Firas Chaouat,1996-05-08,Tunisia,Offence,,2026-06-19 16:51:01
171927,802,Tunisia,,,Elias Saad,1999-12-27,Tunisia,Offence,,2026-06-19 16:51:01
277192,802,Tunisia,,,Hazem Mastouri,1997-06-18,Tunisia,Offence,,2026-06-19 16:51:01
279116,802,Tunisia,,,Rayan Elloumi,2007-09-17,Tunisia,Offence,,2026-06-19 16:51:01
295662,802,Tunisia,,,Khalil Ayari,2005-02-02,Tunisia,Offence,,2026-06-19 16:51:01
16641,803,Turkey,,,Mert Günok,1989-03-01,Turkey,Goalkeeper,,2026-06-19 16:51:08
29518,803,Turkey,,,Altay Bayındır,1998-04-14,Turkey,Goalkeeper,,2026-06-19 16:51:08
30283,803,Turkey,,,Uğurcan Çakır,1996-04-05,Turkey,Goalkeeper,,2026-06-19 16:51:08
9475,803,Turkey,,,Çağlar Söyüncü,1996-05-23,Turkey,Defence,,2026-06-19 16:51:08
9512,803,Turkey,,,Kaan Ayhan,1994-11-10,Turkey,Defence,,2026-06-19 16:51:08
9869,803,Turkey,,,Ferdi Kadıoğlu,1999-10-07,Turkey,Defence,,2026-06-19 16:51:08
10647,803,Turkey,,,Mert Müldür,1999-04-03,Turkey,Defence,,2026-06-19 16:51:08
29622,803,Turkey,,,Zeki Çelik,1997-02-17,Turkey,Defence,,2026-06-19 16:51:08
29804,803,Turkey,,,Abdülkerim Bardakcı,1994-09-07,Turkey,Defence,,2026-06-19 16:51:08
30548,803,Turkey,,,Ozan Kabak,2000-03-25,Turkey,Defence,,2026-06-19 16:51:08
37118,803,Turkey,,,Merih Demiral,1998-03-05,Turkey,Defence,,2026-06-19 16:51:08
127226,803,Turkey,,,Samet Akaydın,1994-03-13,Turkey,Defence,,2026-06-19 16:51:08
145831,803,Turkey,,,Evren Eren Elmalı,2000-07-07,Turkey,Defence,,2026-06-19 16:51:08
201,803,Turkey,,,Salih Özcan,1998-01-11,Turkey,Midfield,,2026-06-19 16:51:08
1754,803,Turkey,,,Hakan Çalhanoğlu,1994-02-08,Turkey,Midfield,,2026-06-19 16:51:08
7474,803,Turkey,,,Orkun Kökçü,2000-12-29,Turkey,Midfield,,2026-06-19 16:51:08
148295,803,Turkey,,,İsmail Yüksek,1999-01-26,Turkey,Midfield,,2026-06-19 16:51:08
169162,803,Turkey,,,Arda Guler,2005-02-25,Turkey,Midfield,,2026-06-19 16:51:08
171972,803,Turkey,,,Oguz Aydin,2000-10-27,Turkey,Midfield,,2026-06-19 16:51:08
172081,803,Turkey,,,Baris Yilmaz,2000-05-23,Turkey,Midfield,,2026-06-19 16:51:08
180964,803,Turkey,,,İrfan Kahveci,1995-07-15,Turkey,Midfield,,2026-06-19 16:51:08
79906,803,Turkey,,,Yunus Akgün,2000-07-07,Turkey,Offence,,2026-06-19 16:51:08
149737,803,Turkey,,,Muhammed Kerem Aktürkoğlu,1998-10-21,Turkey,Offence,,2026-06-19 16:51:08
188466,803,Turkey,,,Deniz Gul,2004-07-02,Turkey,Offence,,2026-06-19 16:51:08
191712,803,Turkey,,,Kenan Yıldız,2005-05-04,Turkey,Offence,,2026-06-19 16:51:08
193605,803,Turkey,,,Can Uzun,2005-11-11,Turkey,Offence,,2026-06-19 16:51:08
805,804,Senegal,,,Edouard Mendy,1992-03-01,Senegal,Goalkeeper,,2026-06-19 16:51:15
8608,804,Senegal,,,Yehvann Diouf,1999-11-16,Senegal,Goalkeeper,,2026-06-19 16:51:15
20931,804,Senegal,,,Mory Diaw,1993-06-22,Senegal,Goalkeeper,,2026-06-19 16:51:15
194,804,Senegal,,,Ismail Jakobs,1999-08-17,Senegal,Defence,,2026-06-19 16:51:15
2086,804,Senegal,,,Kalidou Koulibaly,1991-06-20,Senegal,Defence,,2026-06-19 16:51:15
8723,804,Senegal,,,Moussa Niakhaté,1996-03-08,Senegal,Defence,,2026-06-19 16:51:15
38154,804,Senegal,,,Abdoulaye Seck,1992-06-04,Senegal,Defence,,2026-06-19 16:51:15
168667,804,Senegal,,,Antoine Mendy,2004-05-27,Senegal,Defence,,2026-06-19 16:51:15
190866,804,Senegal,,,Mamadou Sarr,2005-08-29,Senegal,Defence,,2026-06-19 16:51:15
205441,804,Senegal,,,El Hadji Diouf,2004-12-28,Senegal,Defence,,2026-06-19 16:51:15
633,804,Senegal,,,Pape Gueye,1999-01-24,Senegal,Midfield,,2026-06-19 16:51:15
3627,804,Senegal,,,Idrissa Gana Guèye,1989-09-26,Senegal,Midfield,,2026-06-19 16:51:15
3638,804,Senegal,,,Ismaïla Sarr,1998-02-25,Senegal,Midfield,,2026-06-19 16:51:15
8887,804,Senegal,,,Krépin Diatta,1999-02-25,Senegal,Midfield,,2026-06-19 16:51:15
37649,804,Senegal,,,Pathé Ciss,1994-03-16,Senegal,Midfield,,2026-06-19 16:51:15
94091,804,Senegal,,,Iliman Ndiaye,2000-03-06,Senegal,Midfield,,2026-06-19 16:51:15
170391,804,Senegal,,,Pape Sarr,2002-09-14,Senegal,Midfield,,2026-06-19 16:51:15
171876,804,Senegal,,,Habib Diarra,2004-01-03,Senegal,Midfield,,2026-06-19 16:51:15
204269,804,Senegal,,,Lamine Camara,2004-01-01,Senegal,Midfield,,2026-06-19 16:51:15
290450,804,Senegal,,,Bara Ndiaye,2007-12-31,Senegal,Midfield,,2026-06-19 16:51:15
3626,804,Senegal,,,Sadio Mané,1992-04-10,Senegal,Offence,,2026-06-19 16:51:15
9148,804,Senegal,,,Cherif Ndiaye,1996-01-23,Senegal,Offence,,2026-06-19 16:51:15
152515,804,Senegal,,,Nicolas Jackson,2001-06-20,Senegal,Offence,,2026-06-19 16:51:15
166640,804,Senegal,,,Ahmadou Bamba Dieng,2000-03-23,Senegal,Offence,,2026-06-19 16:51:15
218474,804,Senegal,,,Assane Diao,2005-09-07,Senegal,Offence,,2026-06-19 16:51:15
265040,804,Senegal,,,Ibrahim M'Baye,2008-01-24,Senegal,Offence,,2026-06-19 16:51:15
252052,804,Senegal,,,Pape Thiaw,1981-02-05,Senegal,Coach,,2026-06-19 16:51:15
3641,805,Belgium,,,Thibaut Courtois,1992-05-11,Belgium,Goalkeeper,,2026-06-19 16:51:21
129946,805,Belgium,,,Senne Lammens,2002-07-07,Belgium,Goalkeeper,,2026-06-19 16:51:21
191068,805,Belgium,,,Mike Penders,2005-07-31,Belgium,Goalkeeper,,2026-06-19 16:51:21
1836,805,Belgium,,,Timothy Castagne,1995-12-05,Belgium,Defence,,2026-06-19 16:51:21
3650,805,Belgium,,,Thomas Meunier,1991-09-12,Belgium,Defence,,2026-06-19 16:51:21
8873,805,Belgium,,,Brandon Mechele,1993-01-28,Belgium,Defence,,2026-06-19 16:51:21
142075,805,Belgium,,,Maxim De Cuyper,2000-12-22,Belgium,Defence,,2026-06-19 16:51:21
145893,805,Belgium,,,Arthur Theate,2000-05-25,Belgium,Defence,,2026-06-19 16:51:21
153556,805,Belgium,,,Koni De Winter,2002-06-12,Belgium,Defence,,2026-06-19 16:51:21
160926,805,Belgium,,,Zeno Debast,2003-10-24,Belgium,Defence,,2026-06-19 16:51:21
192677,805,Belgium,,,Nathan Ngoy,2003-06-10,Belgium,Defence,,2026-06-19 16:51:21
213534,805,Belgium,,,Joaquin Seys,2005-03-28,Belgium,Defence,,2026-06-19 16:51:21
3654,805,Belgium,,,Kevin De Bruyne,1991-06-28,Belgium,Midfield,,2026-06-19 16:51:21
3656,805,Belgium,,,Axel Witsel,1989-01-12,Belgium,Midfield,,2026-06-19 16:51:21
3658,805,Belgium,,,Youri Tielemans,1997-05-07,Belgium,Midfield,,2026-06-19 16:51:21
8128,805,Belgium,,,Dodi Lukebakio,1997-09-24,Belgium,Midfield,,2026-06-19 16:51:21
8858,805,Belgium,,,Alexis Saelemaekers,1999-06-27,Belgium,Midfield,,2026-06-19 16:51:21
8888,805,Belgium,,,Hans Vanaken,1992-08-24,Belgium,Midfield,,2026-06-19 16:51:21
8915,805,Belgium,,,Nicolas Raskin,2001-02-23,Belgium,Midfield,,2026-06-19 16:51:21
99775,805,Belgium,,,Jeremy Doku,2002-05-27,Belgium,Midfield,,2026-06-19 16:51:21
114024,805,Belgium,,,Amadou Onana,2001-08-16,Belgium,Midfield,,2026-06-19 16:51:21
182192,805,Belgium,,,Diego Moreira,2004-08-06,Belgium,Midfield,,2026-06-19 16:51:21
3662,805,Belgium,,,Romelu Lukaku,1993-05-13,Belgium,Offence,,2026-06-19 16:51:21
8984,805,Belgium,,,Leandro Trossard,1994-12-04,Belgium,Offence,,2026-06-19 16:51:21
129947,805,Belgium,,,Charles De Ketelaere,2001-03-10,Belgium,Offence,,2026-06-19 16:51:21
213511,805,Belgium,,,Matias Fernandez-Pardo,2005-02-03,Belgium,Offence,,2026-06-19 16:51:21
3693,815,Morocco,,,Munir Mohamedi,1989-05-10,Morocco,Goalkeeper,,2026-06-19 16:51:28
3694,815,Morocco,,,Yassine Bounou,1991-04-05,Morocco,Goalkeeper,,2026-06-19 16:51:28
3695,815,Morocco,,,Ahmed Reda Tagnaouti,1996-04-05,Morocco,Goalkeeper,,2026-06-19 16:51:28
53,815,Morocco,,,Achraf Hakimi,1998-11-04,Morocco,Defence,,2026-06-19 16:51:28
7553,815,Morocco,,,Noussair Mazraoui,1997-11-14,Morocco,Defence,,2026-06-19 16:51:28
8296,815,Morocco,,,Issa Diop,1997-01-09,France,Defence,,2026-06-19 16:51:28
81191,815,Morocco,,,Nayef Aguerd,1996-03-30,Morocco,Defence,,2026-06-19 16:51:28
137693,815,Morocco,,,Anass Salah-Eddine,2002-01-18,Morocco,Defence,,2026-06-19 16:51:28
150948,815,Morocco,,,Chadi Riad,2003-06-17,Morocco,Defence,,2026-06-19 16:51:28
172822,815,Morocco,,,Redouane Halhal,2003-03-05,France,Defence,,2026-06-19 16:51:28
213459,815,Morocco,,,Zakaria El Ouahdi,2001-12-31,Morocco,Defence,,2026-06-19 16:51:28
277391,815,Morocco,,,Youssef Belammari,1998-09-20,Morocco,Defence,,2026-06-19 16:51:28
3705,815,Morocco,,,Sofyan Amrabat,1996-08-21,Morocco,Midfield,,2026-06-19 16:51:28
7887,815,Morocco,,,Brahim Diaz,1999-08-03,Morocco,Midfield,,2026-06-19 16:51:28
122511,815,Morocco,,,Azzedine Ounahi,2000-04-19,Morocco,Midfield,,2026-06-19 16:51:28
130173,815,Morocco,,,Ismael Saibari,2001-01-28,Morocco,Midfield,,2026-06-19 16:51:28
170647,815,Morocco,,,Neil El Aynaoui,2001-07-02,Morocco,Midfield,,2026-06-19 16:51:28
189873,815,Morocco,,,Bilal El Khannouss,2005-05-09,Morocco,Midfield,,2026-06-19 16:51:28
192313,815,Morocco,,,Chemsdine Talbi,2005-05-09,Morocco,Midfield,,2026-06-19 16:51:28
221819,815,Morocco,,,Ayyoub Bouaddi,2007-10-02,France,Midfield,,2026-06-19 16:51:28
244929,815,Morocco,,,Samir El Mourabet,2005-10-06,Morocco,Midfield,,2026-06-19 16:51:28
130502,815,Morocco,,,Soufiane Rahimi,1996-06-02,Morocco,Offence,,2026-06-19 16:51:28
172417,815,Morocco,,,Ayoub El Kaabi,1993-06-25,Morocco,Offence,,2026-06-19 16:51:28
175941,815,Morocco,,,Abdessamad Ezzalzouli,2001-12-17,Morocco,Offence,,2026-06-19 16:51:28
245336,815,Morocco,,,Gessime Yassine,2005-11-22,France,Offence,,2026-06-19 16:51:28
261438,815,Morocco,,,Ayoube Amaimouni-Echghouyab,2004-11-30,Morocco,Offence,,2026-06-19 16:51:28
10702,816,Austria,,,Alexander Schlager,1996-02-01,Austria,Goalkeeper,,2026-06-19 16:51:34
10837,816,Austria,,,Patrick Pentz,1997-01-02,Austria,Goalkeeper,,2026-06-19 16:51:34
217244,816,Austria,,,Florian Wiegele,2001-03-21,Austria,Goalkeeper,,2026-06-19 16:51:34
349,816,Austria,,,David Alaba,1992-06-24,Austria,Defence,,2026-06-19 16:51:34
395,816,Austria,,,Stefan Posch,1997-05-14,Austria,Defence,,2026-06-19 16:51:34
6576,816,Austria,,,Philipp Mwene,1994-01-29,Austria,Defence,,2026-06-19 16:51:34
6655,816,Austria,,,Kevin Danso,1998-09-19,Austria,Defence,,2026-06-19 16:51:34
9447,816,Austria,,,Marco Friedl,1998-03-16,Austria,Defence,,2026-06-19 16:51:34
9477,816,Austria,,,Philipp Lienhart,1996-07-11,Austria,Defence,,2026-06-19 16:51:34
61968,816,Austria,,,Michael Svoboda,1998-10-15,Austria,Defence,,2026-06-19 16:51:34
113457,816,Austria,,,Alexander Prass,2001-05-26,Austria,Defence,,2026-06-19 16:51:34
123212,816,Austria,,,David Affengruber,2001-03-19,Austria,Defence,,2026-06-19 16:51:34
404,816,Austria,,,Florian Grillitsch,1995-08-07,Austria,Midfield,,2026-06-19 16:51:34
6501,816,Austria,,,Alessandro Schöpf,1994-02-07,Austria,Midfield,,2026-06-19 16:51:34
9549,816,Austria,,,Konrad Laimer,1997-05-27,Austria,Midfield,,2026-06-19 16:51:34
9551,816,Austria,,,Marcel Sabitzer,1994-03-17,Austria,Midfield,,2026-06-19 16:51:34
16344,816,Austria,,,Xaver Schlager,1997-09-28,Austria,Midfield,,2026-06-19 16:51:34
16346,816,Austria,,,Romano Schmid,2000-01-27,Austria,Midfield,,2026-06-19 16:51:34
56829,816,Austria,,,Christoph Baumgartner,1999-08-01,Austria,Midfield,,2026-06-19 16:51:34
113038,816,Austria,,,Nicolas  Seiwald,2001-05-04,Austria,Midfield,,2026-06-19 16:51:34
124324,816,Austria,,,Patrick Wimmer,2001-05-30,Austria,Midfield,,2026-06-19 16:51:34
167570,816,Austria,,,Carney Chukwuemeka,2003-10-20,Austria,Midfield,,2026-06-19 16:51:34
176932,816,Austria,,,Paul Wanner,2005-12-23,Austria,Midfield,,2026-06-19 16:51:34
6661,816,Austria,,,Michael Gregoritsch,1994-04-18,Austria,Offence,,2026-06-19 16:51:34
8223,816,Austria,,,Marko Arnautovic,1989-04-19,Austria,Offence,,2026-06-19 16:51:34
10761,816,Austria,,,Saša Kalajdžić,1997-07-07,Austria,Offence,,2026-06-19 16:51:34
3721,818,Colombia,,,Camilo Vargas,1989-03-09,Colombia,Goalkeeper,,2026-06-19 16:51:41
3722,818,Colombia,,,David Ospina,1988-08-31,Colombia,Goalkeeper,,2026-06-19 16:51:41
22742,818,Colombia,,,Álvaro Montero,1995-03-29,Colombia,Goalkeeper,,2026-06-19 16:51:41
3723,818,Colombia,,,Santiago Arias,1992-01-13,Colombia,Defence,,2026-06-19 16:51:41
3724,818,Colombia,,,Johan Mojica,1992-08-21,Colombia,Defence,,2026-06-19 16:51:41
3728,818,Colombia,,,Yerry Mina,1994-09-23,Colombia,Defence,,2026-06-19 16:51:41
3733,818,Colombia,,,Davinson Sánchez,1996-06-12,Colombia,Defence,,2026-06-19 16:51:41
8913,818,Colombia,,,Deiver Machado,1993-09-02,Colombia,Defence,,2026-06-19 16:51:41
22010,818,Colombia,,,Daniel Muñoz,1996-05-26,Colombia,Defence,,2026-06-19 16:51:41
22113,818,Colombia,,,Jhon Lucumí,1998-06-26,Colombia,Defence,,2026-06-19 16:51:41
82825,818,Colombia,,,Willer Ditta,1997-01-23,Colombia,Defence,,2026-06-19 16:51:41
365,818,Colombia,,,James Rodríguez,1991-07-12,Colombia,Midfield,,2026-06-19 16:51:41
3737,818,Colombia,,,Jefferson Lerma,1994-10-25,Colombia,Midfield,,2026-06-19 16:51:41
22306,818,Colombia,,,Jhon Arias,1997-09-21,Colombia,Midfield,,2026-06-19 16:51:41
29012,818,Colombia,,,Jorge Carrascal,1998-05-25,Colombia,Midfield,,2026-06-19 16:51:41
156738,818,Colombia,,,Kevin Castaño,2000-09-29,Colombia,Midfield,,2026-06-19 16:51:41
168403,818,Colombia,,,Juan Quintero,1993-01-18,Colombia,Midfield,,2026-06-19 16:51:41
170245,818,Colombia,,,Jaminton Campaz,2000-05-24,Colombia,Midfield,,2026-06-19 16:51:41
170657,818,Colombia,,,Richard Rios,2000-06-02,Colombia,Midfield,,2026-06-19 16:51:41
178353,818,Colombia,,,Juan Portilla,1998-09-12,Colombia,Midfield,,2026-06-19 16:51:41
191421,818,Colombia,,,Gustavo Puerta,2003-07-23,Colombia,Midfield,,2026-06-19 16:51:41
212,818,Colombia,,,Jhon Córdoba,1993-05-11,Colombia,Offence,,2026-06-19 16:51:41
22396,818,Colombia,,,Luis Díaz,1997-01-13,Colombia,Offence,,2026-06-19 16:51:41
